RegionName,Date,Zhvi,Year,Month
60707,2008-01-31,264981.80820219754,2008,1
60652,2008-01-31,186068.80480120672,2008,1
60610,2008-01-31,369680.0189630539,2008,1
60615,2008-01-31,247731.99261985475,2008,1
60624,2008-01-31,186388.6771720949,2008,1
60611,2008-01-31,419620.6245071341,2008,1
60653,2008-01-31,361759.2643490296,2008,1
60612,2008-01-31,394814.60995546216,2008,1
60631,2008-01-31,340599.73145164794,2008,1
60636,2008-01-31,72392.62933324346,2008,1
60607,2008-01-31,419249.70456976927,2008,1
60646,2008-01-31,419635.6520795391,2008,1
60655,2008-01-31,256720.2212532708,2008,1
60605,2008-01-31,409327.3557090478,2008,1
60621,2008-01-31,96568.8733666628,2008,1
60642,2008-01-31,447848.5662567021,2008,1
60656,2008-01-31,252590.5766627729,2008,1
60654,2008-01-31,416948.47355659655,2008,1
60601,2008-01-31,406221.5653073799,2008,1
60633,2008-01-31,112038.7101371868,2008,1
60661,2008-01-31,384679.91724211496,2008,1
60606,2008-01-31,367976.2084587857,2008,1
60602,2008-01-31,493212.84304935206,2008,1
60603,2008-01-31,,2008,1
60604,2008-01-31,,2008,1
60629,2008-02-29,191626.08451132537,2008,2
60618,2008-02-29,415413.57953947666,2008,2
60639,2008-02-29,203914.023184089,2008,2
60647,2008-02-29,421166.29139113263,2008,2
60632,2008-02-29,202669.3590167292,2008,2
60617,2008-02-29,114111.3252691187,2008,2
60608,2008-02-29,323603.434052292,2008,2
60625,2008-02-29,311134.27179563645,2008,2
60623,2008-02-29,172644.07241039324,2008,2
60634,2008-02-29,271667.7995536716,2008,2
60657,2008-02-29,415793.2583915453,2008,2
60614,2008-02-29,539032.6649694786,2008,2
60620,2008-02-29,121832.02824579037,2008,2
60641,2008-02-29,292249.88755957066,2008,2
60640,2008-02-29,251227.4737227827,2008,2
60628,2008-02-29,101150.90480059882,2008,2
60609,2008-02-29,227018.67278371897,2008,2
60651,2008-02-29,174311.7885968358,2008,2
60619,2008-02-29,124614.54441623308,2008,2
60638,2008-02-29,230902.99664347307,2008,2
60630,2008-02-29,287608.95256757544,2008,2
60622,2008-02-29,473162.5668139418,2008,2
60626,2008-02-29,171915.28104927888,2008,2
60613,2008-02-29,278332.15221833606,2008,2
60649,2008-02-29,163693.69197489863,2008,2
60616,2008-02-29,358286.8484427098,2008,2
60643,2008-02-29,219089.1611866417,2008,2
60645,2008-02-29,219100.0829045958,2008,2
60644,2008-02-29,139806.9292860394,2008,2
60637,2008-02-29,327502.4469669824,2008,2
60659,2008-02-29,256578.9953593542,2008,2
60660,2008-02-29,200175.9816663105,2008,2
60707,2008-02-29,262220.68403893616,2008,2
60652,2008-02-29,184039.02208093173,2008,2
60610,2008-02-29,367282.5671924046,2008,2
60615,2008-02-29,247217.74978414204,2008,2
60624,2008-02-29,185562.46971739305,2008,2
60611,2008-02-29,417381.92868205416,2008,2
60653,2008-02-29,359607.3374620706,2008,2
60612,2008-02-29,391591.1742843797,2008,2
60631,2008-02-29,336509.57874153653,2008,2
60636,2008-02-29,71927.75951924283,2008,2
60607,2008-02-29,416462.60139113053,2008,2
60646,2008-02-29,414538.7209049159,2008,2
60655,2008-02-29,254110.40291440277,2008,2
60605,2008-02-29,407309.76348602417,2008,2
60621,2008-02-29,95953.44832225662,2008,2
60642,2008-02-29,444709.420884566,2008,2
60656,2008-02-29,249090.68467990775,2008,2
60654,2008-02-29,413286.0716644193,2008,2
60601,2008-02-29,403384.8807440695,2008,2
60633,2008-02-29,110598.26840025844,2008,2
60661,2008-02-29,380871.5580966042,2008,2
60606,2008-02-29,366120.75432038493,2008,2
60602,2008-02-29,490527.50126039534,2008,2
60603,2008-02-29,,2008,2
60604,2008-02-29,,2008,2
60629,2008-03-31,190555.2146409269,2008,3
60618,2008-03-31,414507.6023630406,2008,3
60639,2008-03-31,202710.9224211584,2008,3
60647,2008-03-31,421657.8286917112,2008,3
60632,2008-03-31,201713.32797670024,2008,3
60617,2008-03-31,113677.47288185832,2008,3
60608,2008-03-31,324235.8891084786,2008,3
60625,2008-03-31,310706.235252912,2008,3
60623,2008-03-31,172635.19834686877,2008,3
60634,2008-03-31,270283.30487313913,2008,3
60657,2008-03-31,416547.2586515184,2008,3
60614,2008-03-31,539416.7839488607,2008,3
60620,2008-03-31,122427.56346623518,2008,3
60641,2008-03-31,290449.8733411793,2008,3
60640,2008-03-31,251481.1464366855,2008,3
60628,2008-03-31,101119.08512985632,2008,3
60609,2008-03-31,226830.28518531247,2008,3
60651,2008-03-31,175171.1298714294,2008,3
60619,2008-03-31,124596.252715458,2008,3
60638,2008-03-31,230419.08758545225,2008,3
60630,2008-03-31,285602.358775673,2008,3
60622,2008-03-31,473643.444107082,2008,3
60626,2008-03-31,172084.59925425082,2008,3
60613,2008-03-31,278732.0573260114,2008,3
60649,2008-03-31,163595.43779295968,2008,3
60616,2008-03-31,360081.86349934153,2008,3
60643,2008-03-31,219839.08784217667,2008,3
60645,2008-03-31,218556.1033395756,2008,3
60644,2008-03-31,139405.32311576096,2008,3
60637,2008-03-31,328726.2597674829,2008,3
60659,2008-03-31,255527.51406517412,2008,3
60660,2008-03-31,199876.06243373256,2008,3
60707,2008-03-31,261382.9986766733,2008,3
60652,2008-03-31,183676.8304672585,2008,3
60610,2008-03-31,369019.8048760157,2008,3
60615,2008-03-31,248680.13798838633,2008,3
60624,2008-03-31,185285.11197899329,2008,3
60611,2008-03-31,418920.6451431997,2008,3
60653,2008-03-31,359841.5141274897,2008,3
60612,2008-03-31,391359.36574727535,2008,3
60631,2008-03-31,335237.53507000156,2008,3
60636,2008-03-31,72032.80051894086,2008,3
60607,2008-03-31,417730.697455734,2008,3
60646,2008-03-31,413393.5031569104,2008,3
60655,2008-03-31,254086.90297318343,2008,3
60605,2008-03-31,408010.57967026107,2008,3
60621,2008-03-31,96277.15371812187,2008,3
60642,2008-03-31,446089.40415252006,2008,3
60656,2008-03-31,248374.2756274901,2008,3
60654,2008-03-31,414059.50330933154,2008,3
60601,2008-03-31,403675.6394213378,2008,3
60633,2008-03-31,109942.71347169927,2008,3
60661,2008-03-31,380751.64200213,2008,3
60606,2008-03-31,366471.5411056155,2008,3
60602,2008-03-31,489343.3505209782,2008,3
60603,2008-03-31,,2008,3
60604,2008-03-31,,2008,3
60629,2008-04-30,188187.1298274788,2008,4
60618,2008-04-30,409231.49425202335,2008,4
60639,2008-04-30,199693.501910166,2008,4
60647,2008-04-30,418544.0714700332,2008,4
60632,2008-04-30,199087.9734257121,2008,4
60617,2008-04-30,112429.06766395272,2008,4
60608,2008-04-30,321452.5400480541,2008,4
60625,2008-04-30,307967.41382524255,2008,4
60623,2008-04-30,171035.9359309323,2008,4
60634,2008-04-30,267061.83901362465,2008,4
60657,2008-04-30,412654.4852154644,2008,4
60614,2008-04-30,533831.0020236253,2008,4
60620,2008-04-30,121855.48947240764,2008,4
60641,2008-04-30,285625.4540182689,2008,4
60640,2008-04-30,249222.72416169973,2008,4
60628,2008-04-30,100518.91149364952,2008,4
60609,2008-04-30,224958.96758481584,2008,4
60651,2008-04-30,173493.10452394703,2008,4
60619,2008-04-30,123598.36005895124,2008,4
60638,2008-04-30,228241.53409458252,2008,4
60630,2008-04-30,281480.27509985963,2008,4
60622,2008-04-30,469599.52685769304,2008,4
60626,2008-04-30,171298.74822132842,2008,4
60613,2008-04-30,276503.2540251422,2008,4
60649,2008-04-30,162313.25669725236,2008,4
60616,2008-04-30,359031.6109372171,2008,4
60643,2008-04-30,219048.83552911444,2008,4
60645,2008-04-30,216753.3959157594,2008,4
60644,2008-04-30,137081.7667985848,2008,4
60637,2008-04-30,327176.3216169732,2008,4
60659,2008-04-30,252710.5677441949,2008,4
60660,2008-04-30,197818.2009553193,2008,4
60707,2008-04-30,258467.1441935408,2008,4
60652,2008-04-30,181588.3217037491,2008,4
60610,2008-04-30,366886.4043364248,2008,4
60615,2008-04-30,246755.68723807728,2008,4
60624,2008-04-30,183178.08641795185,2008,4
60611,2008-04-30,415512.82723770785,2008,4
60653,2008-04-30,355500.0849202792,2008,4
60612,2008-04-30,388429.65717608976,2008,4
60631,2008-04-30,332537.9453621951,2008,4
60636,2008-04-30,71476.33426798065,2008,4
60607,2008-04-30,414635.70126557496,2008,4
60646,2008-04-30,410981.379588485,2008,4
60655,2008-04-30,252870.5183862383,2008,4
60605,2008-04-30,403608.8420859901,2008,4
60621,2008-04-30,95736.30391665192,2008,4
60642,2008-04-30,442627.1163928456,2008,4
60656,2008-04-30,246093.14569556888,2008,4
60654,2008-04-30,411803.7824826576,2008,4
60601,2008-04-30,401765.583402496,2008,4
60633,2008-04-30,108770.3410368524,2008,4
60661,2008-04-30,377899.1481267083,2008,4
60606,2008-04-30,363198.48094967497,2008,4
60602,2008-04-30,487817.2448917444,2008,4
60603,2008-04-30,,2008,4
60604,2008-04-30,,2008,4
60629,2008-05-31,187405.94100217675,2008,5
60618,2008-05-31,407538.960784073,2008,5
60639,2008-05-31,198091.7459489307,2008,5
60647,2008-05-31,419678.16928222385,2008,5
60632,2008-05-31,198044.5707302673,2008,5
60617,2008-05-31,112588.91885684233,2008,5
60608,2008-05-31,320891.9432115799,2008,5
60625,2008-05-31,308129.1144015706,2008,5
60623,2008-05-31,170701.17756988903,2008,5
60634,2008-05-31,266330.9555566819,2008,5
60657,2008-05-31,412706.5795135172,2008,5
60614,2008-05-31,534078.4880191218,2008,5
60620,2008-05-31,122213.45778856176,2008,5
60641,2008-05-31,283094.93881565105,2008,5
60640,2008-05-31,248970.18307539017,2008,5
60628,2008-05-31,99918.73785744271,2008,5
60609,2008-05-31,224713.4042775766,2008,5
60651,2008-05-31,172478.57547463875,2008,5
60619,2008-05-31,123807.29595340496,2008,5
60638,2008-05-31,228306.10304615903,2008,5
60630,2008-05-31,280000.84729684494,2008,5
60622,2008-05-31,470230.2195424664,2008,5
60626,2008-05-31,172312.73734755433,2008,5
60613,2008-05-31,276510.26977001637,2008,5
60649,2008-05-31,162210.3699230612,2008,5
60616,2008-05-31,361563.2650586464,2008,5
60643,2008-05-31,219848.368963242,2008,5
60645,2008-05-31,216878.01536259067,2008,5
60644,2008-05-31,136181.98281888678,2008,5
60637,2008-05-31,328064.6959856799,2008,5
60659,2008-05-31,253007.4458931648,2008,5
60660,2008-05-31,197509.20557759143,2008,5
60707,2008-05-31,257369.84253906595,2008,5
60652,2008-05-31,181405.2599794606,2008,5
60610,2008-05-31,367689.9843341227,2008,5
60615,2008-05-31,246275.48116738372,2008,5
60624,2008-05-31,181846.2958442236,2008,5
60611,2008-05-31,414342.508066624,2008,5
60653,2008-05-31,353818.0463846791,2008,5
60612,2008-05-31,388197.5301290353,2008,5
60631,2008-05-31,333421.2343908239,2008,5
60636,2008-05-31,71561.67313235196,2008,5
60607,2008-05-31,415091.174675767,2008,5
60646,2008-05-31,412835.7928557736,2008,5
60655,2008-05-31,254240.71664901692,2008,5
60605,2008-05-31,401656.79646197223,2008,5
60621,2008-05-31,95413.65215048756,2008,5
60642,2008-05-31,443505.17295204,2008,5
60656,2008-05-31,246081.20174975888,2008,5
60654,2008-05-31,412767.57531662495,2008,5
60601,2008-05-31,403356.40287299664,2008,5
60633,2008-05-31,109162.3789101097,2008,5
60661,2008-05-31,379309.311040346,2008,5
60606,2008-05-31,362205.85988679185,2008,5
60602,2008-05-31,489462.2640489084,2008,5
60603,2008-05-31,,2008,5
60604,2008-05-31,,2008,5
60629,2008-06-30,184524.63802222116,2008,6
60618,2008-06-30,403058.3333996251,2008,6
60639,2008-06-30,194474.02329403043,2008,6
60647,2008-06-30,416739.65547766985,2008,6
60632,2008-06-30,194881.8735781362,2008,6
60617,2008-06-30,111551.1372847034,2008,6
60608,2008-06-30,316158.4553864461,2008,6
60625,2008-06-30,305457.838692035,2008,6
60623,2008-06-30,168577.46222425334,2008,6
60634,2008-06-30,262939.4799509376,2008,6
60657,2008-06-30,408311.1326502605,2008,6
60614,2008-06-30,528551.0323014805,2008,6
60620,2008-06-30,121237.28225080347,2008,6
60641,2008-06-30,278267.8330185508,2008,6
60640,2008-06-30,245722.83172218697,2008,6
60628,2008-06-30,98810.94117130236,2008,6
60609,2008-06-30,221860.89804440632,2008,6
60651,2008-06-30,169322.8978005118,2008,6
60619,2008-06-30,122425.5522836015,2008,6
60638,2008-06-30,225636.46044854607,2008,6
60630,2008-06-30,276069.25222370384,2008,6
60622,2008-06-30,465957.0689543383,2008,6
60626,2008-06-30,171646.44806218284,2008,6
60613,2008-06-30,273262.5399084139,2008,6
60649,2008-06-30,159025.85933243553,2008,6
60616,2008-06-30,359514.9921013496,2008,6
60643,2008-06-30,217797.02366639543,2008,6
60645,2008-06-30,214473.00949121127,2008,6
60644,2008-06-30,133329.51240258585,2008,6
60637,2008-06-30,324656.70701999735,2008,6
60659,2008-06-30,251111.40480783855,2008,6
60660,2008-06-30,195154.6755000972,2008,6
60707,2008-06-30,254156.11627344257,2008,6
60652,2008-06-30,179004.41649403036,2008,6
60610,2008-06-30,364615.4416218708,2008,6
60615,2008-06-30,242833.5991339049,2008,6
60624,2008-06-30,178345.54323161536,2008,6
60611,2008-06-30,409345.2319461827,2008,6
60653,2008-06-30,348663.1901904873,2008,6
60612,2008-06-30,383858.8343455191,2008,6
60631,2008-06-30,330378.5050516396,2008,6
60636,2008-06-30,70897.82921712544,2008,6
60607,2008-06-30,411608.1415291519,2008,6
60646,2008-06-30,410428.4857256895,2008,6
60655,2008-06-30,252943.26259162743,2008,6
60605,2008-06-30,396369.43699955015,2008,6
60621,2008-06-30,93915.79483859192,2008,6
60642,2008-06-30,439272.40230019344,2008,6
60656,2008-06-30,243083.4101291352,2008,6
60654,2008-06-30,409554.7362124591,2008,6
60601,2008-06-30,400547.8989662535,2008,6
60633,2008-06-30,108557.73896736534,2008,6
60661,2008-06-30,377851.3284912484,2008,6
60606,2008-06-30,359687.2822956513,2008,6
60602,2008-06-30,488634.0932363542,2008,6
60603,2008-06-30,,2008,6
60604,2008-06-30,,2008,6
60629,2008-07-31,182390.94980503115,2008,7
60618,2008-07-31,403439.60732948506,2008,7
60639,2008-07-31,191999.12905449103,2008,7
60647,2008-07-31,417422.0341857253,2008,7
60632,2008-07-31,192952.63702679175,2008,7
60617,2008-07-31,111333.51533665966,2008,7
60608,2008-07-31,314319.8528069378,2008,7
60625,2008-07-31,305205.3547074727,2008,7
60623,2008-07-31,167948.59849855414,2008,7
60634,2008-07-31,260777.7651727976,2008,7
60657,2008-07-31,409108.3418662896,2008,7
60614,2008-07-31,529940.3783527454,2008,7
60620,2008-07-31,121508.9072913406,2008,7
60641,2008-07-31,275033.15429451887,2008,7
60640,2008-07-31,244937.0935131544,2008,7
60628,2008-07-31,98604.78068770218,2008,7
60609,2008-07-31,220965.63011786152,2008,7
60651,2008-07-31,168239.7294834857,2008,7
60619,2008-07-31,122064.5704064586,2008,7
60638,2008-07-31,224487.91339268276,2008,7
60630,2008-07-31,274268.5334598512,2008,7
60622,2008-07-31,467129.9198196642,2008,7
60626,2008-07-31,171822.31536119594,2008,7
60613,2008-07-31,272818.234522134,2008,7
60649,2008-07-31,157411.22180698425,2008,7
60616,2008-07-31,359699.4307004526,2008,7
60643,2008-07-31,217066.927299705,2008,7
60645,2008-07-31,213085.2191189162,2008,7
60644,2008-07-31,132115.5519895971,2008,7
60637,2008-07-31,324138.4227927839,2008,7
60659,2008-07-31,251112.02964541467,2008,7
60660,2008-07-31,194541.32969734145,2008,7
60707,2008-07-31,252210.60103004595,2008,7
60652,2008-07-31,177897.4857716995,2008,7
60610,2008-07-31,365465.21768757334,2008,7
60615,2008-07-31,241790.16329569696,2008,7
60624,2008-07-31,175917.06778177692,2008,7
60611,2008-07-31,409614.3676508446,2008,7
60653,2008-07-31,347079.1155079536,2008,7
60612,2008-07-31,382411.8149134017,2008,7
60631,2008-07-31,328819.683255466,2008,7
60636,2008-07-31,70919.62043643156,2008,7
60607,2008-07-31,412513.2167168462,2008,7
60646,2008-07-31,409548.2387722786,2008,7
60655,2008-07-31,252989.5865144503,2008,7
60605,2008-07-31,396350.3927890404,2008,7
60621,2008-07-31,94133.17551260944,2008,7
60642,2008-07-31,440060.021882635,2008,7
60656,2008-07-31,241122.1210887245,2008,7
60654,2008-07-31,409430.9705643386,2008,7
60601,2008-07-31,401273.026760767,2008,7
60633,2008-07-31,108615.01534186136,2008,7
60661,2008-07-31,379074.2047636648,2008,7
60606,2008-07-31,361245.9912244855,2008,7
60602,2008-07-31,488409.7659722466,2008,7
60603,2008-07-31,,2008,7
60604,2008-07-31,,2008,7
60629,2008-08-31,178135.51827445757,2008,8
60618,2008-08-31,400968.4683532996,2008,8
60639,2008-08-31,187999.37292768495,2008,8
60647,2008-08-31,414201.0009700204,2008,8
60632,2008-08-31,189367.00995208323,2008,8
60617,2008-08-31,109970.1668213322,2008,8
60608,2008-08-31,310481.8227427946,2008,8
60625,2008-08-31,302282.71774561616,2008,8
60623,2008-08-31,165569.0707757986,2008,8
60634,2008-08-31,256298.59120257135,2008,8
60657,2008-08-31,406746.11940973246,2008,8
60614,2008-08-31,527492.44221673,2008,8
60620,2008-08-31,120646.91339332973,2008,8
60641,2008-08-31,269435.3312970328,2008,8
60640,2008-08-31,242503.58136731663,2008,8
60628,2008-08-31,97243.28411381324,2008,8
60609,2008-08-31,218780.245594869,2008,8
60651,2008-08-31,165428.65699854304,2008,8
60619,2008-08-31,120361.74308907868,2008,8
60638,2008-08-31,221123.7905898467,2008,8
60630,2008-08-31,270462.62238822534,2008,8
60622,2008-08-31,464763.1839590653,2008,8
60626,2008-08-31,170565.6141160347,2008,8
60613,2008-08-31,270460.58460478927,2008,8
60649,2008-08-31,154424.85665870234,2008,8
60616,2008-08-31,357001.22991092183,2008,8
60643,2008-08-31,214638.57807331812,2008,8
60645,2008-08-31,209999.8358163423,2008,8
60644,2008-08-31,129335.8484526164,2008,8
60637,2008-08-31,321305.1223264632,2008,8
60659,2008-08-31,249232.45624336717,2008,8
60660,2008-08-31,192675.87018109704,2008,8
60707,2008-08-31,248403.74617227548,2008,8
60652,2008-08-31,174796.38263077903,2008,8
60610,2008-08-31,364038.1676690185,2008,8
60615,2008-08-31,239274.5449956151,2008,8
60624,2008-08-31,173169.26221958362,2008,8
60611,2008-08-31,408533.3296234302,2008,8
60653,2008-08-31,343892.2199862958,2008,8
60612,2008-08-31,377805.2328238804,2008,8
60631,2008-08-31,324487.25449463946,2008,8
60636,2008-08-31,70254.42404149908,2008,8
60607,2008-08-31,410701.0224084466,2008,8
60646,2008-08-31,405672.39764624304,2008,8
60655,2008-08-31,250887.5355171148,2008,8
60605,2008-08-31,394243.7092722517,2008,8
60621,2008-08-31,94157.2265649448,2008,8
60642,2008-08-31,437294.4439650919,2008,8
60656,2008-08-31,237183.28542860868,2008,8
60654,2008-08-31,407831.9717839354,2008,8
60601,2008-08-31,400178.6442410051,2008,8
60633,2008-08-31,107346.31281079528,2008,8
60661,2008-08-31,377389.3222595711,2008,8
60606,2008-08-31,360514.3386134672,2008,8
60602,2008-08-31,489389.230788952,2008,8
60603,2008-08-31,,2008,8
60604,2008-08-31,,2008,8
60629,2008-09-30,174132.9097083298,2008,9
60618,2008-09-30,399276.7455910574,2008,9
60639,2008-09-30,185063.63128750832,2008,9
60647,2008-09-30,412530.12367331627,2008,9
60632,2008-09-30,186714.00728192172,2008,9
60617,2008-09-30,109162.08980829144,2008,9
60608,2008-09-30,308118.05969460384,2008,9
60625,2008-09-30,300452.66466501605,2008,9
60623,2008-09-30,163620.70455921243,2008,9
60634,2008-09-30,251963.48553642872,2008,9
60657,2008-09-30,406065.8913429065,2008,9
60614,2008-09-30,527348.8850046048,2008,9
60620,2008-09-30,119807.28330180244,2008,9
60641,2008-09-30,264801.16804237914,2008,9
60640,2008-09-30,241289.7575978645,2008,9
60628,2008-09-30,96256.73537215848,2008,9
60609,2008-09-30,217663.25335735985,2008,9
60651,2008-09-30,162039.41607674674,2008,9
60619,2008-09-30,119207.65378243996,2008,9
60638,2008-09-30,218119.65199309457,2008,9
60630,2008-09-30,267399.7640168245,2008,9
60622,2008-09-30,463859.2499027306,2008,9
60626,2008-09-30,169905.16556582748,2008,9
60613,2008-09-30,269237.8224151104,2008,9
60649,2008-09-30,152740.1355426147,2008,9
60616,2008-09-30,355467.32707980584,2008,9
60643,2008-09-30,213232.75315313705,2008,9
60645,2008-09-30,208180.3163931088,2008,9
60644,2008-09-30,126860.49886931012,2008,9
60637,2008-09-30,320080.76175719535,2008,9
60659,2008-09-30,248468.88053366853,2008,9
60660,2008-09-30,191657.6578233641,2008,9
60707,2008-09-30,244438.25028721368,2008,9
60652,2008-09-30,172140.1543618814,2008,9
60610,2008-09-30,363607.4148934607,2008,9
60615,2008-09-30,237321.0681323642,2008,9
60624,2008-09-30,171492.76760333855,2008,9
60611,2008-09-30,409441.3808524777,2008,9
60653,2008-09-30,341809.0674397175,2008,9
60612,2008-09-30,374884.5694770886,2008,9
60631,2008-09-30,322286.306425788,2008,9
60636,2008-09-30,69584.01381771937,2008,9
60607,2008-09-30,409839.0278111754,2008,9
60646,2008-09-30,403147.66586844315,2008,9
60655,2008-09-30,249124.93037725388,2008,9
60605,2008-09-30,393067.9502512,2008,9
60621,2008-09-30,94742.52012404415,2008,9
60642,2008-09-30,436575.5891065749,2008,9
60656,2008-09-30,233823.46348694587,2008,9
60654,2008-09-30,408182.9936604956,2008,9
60601,2008-09-30,401419.4113478093,2008,9
60633,2008-09-30,106413.4668554192,2008,9
60661,2008-09-30,377515.4531379861,2008,9
60606,2008-09-30,360187.2909182366,2008,9
60602,2008-09-30,489668.2906794917,2008,9
60603,2008-09-30,,2008,9
60604,2008-09-30,,2008,9
60629,2008-10-31,168805.75280560015,2008,10
60618,2008-10-31,393791.79016396607,2008,10
60639,2008-10-31,180506.52104192856,2008,10
60647,2008-10-31,407766.2986942484,2008,10
60632,2008-10-31,182632.4506853169,2008,10
60617,2008-10-31,107565.79433989122,2008,10
60608,2008-10-31,304260.6543464637,2008,10
60625,2008-10-31,296084.8473926214,2008,10
60623,2008-10-31,160565.33843131657,2008,10
60634,2008-10-31,246414.8952207834,2008,10
60657,2008-10-31,402346.1494903707,2008,10
60614,2008-10-31,522936.149012767,2008,10
60620,2008-10-31,117790.38574556232,2008,10
60641,2008-10-31,259369.83141026835,2008,10
60640,2008-10-31,238705.45261607808,2008,10
60628,2008-10-31,94408.09318311705,2008,10
60609,2008-10-31,214529.29338319125,2008,10
60651,2008-10-31,155536.3633730708,2008,10
60619,2008-10-31,117139.33258022756,2008,10
60638,2008-10-31,213897.6764531872,2008,10
60630,2008-10-31,262235.9930332634,2008,10
60622,2008-10-31,459122.97251911135,2008,10
60626,2008-10-31,168212.39838834642,2008,10
60613,2008-10-31,266125.58567478816,2008,10
60649,2008-10-31,148843.4337503167,2008,10
60616,2008-10-31,351601.2368925524,2008,10
60643,2008-10-31,209721.430944905,2008,10
60645,2008-10-31,204873.2956020534,2008,10
60644,2008-10-31,123477.4563071332,2008,10
60637,2008-10-31,315589.4151640451,2008,10
60659,2008-10-31,245411.4281343451,2008,10
60660,2008-10-31,189467.1871528191,2008,10
60707,2008-10-31,239848.8602275471,2008,10
60652,2008-10-31,168593.47920854072,2008,10
60610,2008-10-31,360413.9465820188,2008,10
60615,2008-10-31,233800.84267224887,2008,10
60624,2008-10-31,167805.64834496044,2008,10
60611,2008-10-31,407144.5142425608,2008,10
60653,2008-10-31,337423.23881683644,2008,10
60612,2008-10-31,369081.59032289713,2008,10
60631,2008-10-31,318648.62357082014,2008,10
60636,2008-10-31,67972.50383726029,2008,10
60607,2008-10-31,406585.7392869757,2008,10
60646,2008-10-31,397765.09120586375,2008,10
60655,2008-10-31,245162.48694194976,2008,10
60605,2008-10-31,388873.3305316323,2008,10
60621,2008-10-31,93606.85449911556,2008,10
60642,2008-10-31,432793.6190117465,2008,10
60656,2008-10-31,228957.83747481732,2008,10
60654,2008-10-31,406110.16377243167,2008,10
60601,2008-10-31,399630.46332293743,2008,10
60633,2008-10-31,104627.89980615424,2008,10
60661,2008-10-31,376088.2317510439,2008,10
60606,2008-10-31,357764.16809538094,2008,10
60602,2008-10-31,481850.646910628,2008,10
60603,2008-10-31,,2008,10
60604,2008-10-31,,2008,10
60629,2008-11-30,164559.22121666218,2008,11
60618,2008-11-30,388307.1269225812,2008,11
60639,2008-11-30,176127.87068445826,2008,11
60647,2008-11-30,403875.8142051768,2008,11
60632,2008-11-30,179111.8200028235,2008,11
60617,2008-11-30,106219.6008436866,2008,11
60608,2008-11-30,300641.5800406385,2008,11
60625,2008-11-30,292186.9697629004,2008,11
60623,2008-11-30,157050.60610823796,2008,11
60634,2008-11-30,241585.1319742833,2008,11
60657,2008-11-30,399305.4827661058,2008,11
60614,2008-11-30,519140.61750574503,2008,11
60620,2008-11-30,116397.4449855562,2008,11
60641,2008-11-30,255009.13833783436,2008,11
60640,2008-11-30,236695.8717701449,2008,11
60628,2008-11-30,93330.24609187825,2008,11
60609,2008-11-30,211995.4496473561,2008,11
60651,2008-11-30,148971.92707132548,2008,11
60619,2008-11-30,115685.32381586482,2008,11
60638,2008-11-30,210273.6592032707,2008,11
60630,2008-11-30,257645.44703655617,2008,11
60622,2008-11-30,455457.1099328392,2008,11
60626,2008-11-30,166436.9970690259,2008,11
60613,2008-11-30,263645.4942611023,2008,11
60649,2008-11-30,146093.32973305098,2008,11
60616,2008-11-30,348410.99342379253,2008,11
60643,2008-11-30,206841.64394369876,2008,11
60645,2008-11-30,201818.72914284197,2008,11
60644,2008-11-30,120747.78324365152,2008,11
60637,2008-11-30,311689.0049376159,2008,11
60659,2008-11-30,241701.82627223677,2008,11
60660,2008-11-30,187471.407912694,2008,11
60707,2008-11-30,235688.32014225167,2008,11
60652,2008-11-30,165323.4511942791,2008,11
60610,2008-11-30,357560.2916446332,2008,11
60615,2008-11-30,230111.87679870124,2008,11
60624,2008-11-30,163470.1386271465,2008,11
60611,2008-11-30,404709.46562180034,2008,11
60653,2008-11-30,331784.0544127789,2008,11
60612,2008-11-30,364249.4488227908,2008,11
60631,2008-11-30,315973.58448905096,2008,11
60636,2008-11-30,66452.35613203517,2008,11
60607,2008-11-30,404074.08118026465,2008,11
60646,2008-11-30,393259.1730935995,2008,11
60655,2008-11-30,241551.78915360765,2008,11
60605,2008-11-30,386092.358852234,2008,11
60621,2008-11-30,92489.86820149468,2008,11
60642,2008-11-30,430164.7033348972,2008,11
60656,2008-11-30,224465.4865419256,2008,11
60654,2008-11-30,403826.91467466875,2008,11
60601,2008-11-30,397551.29164707224,2008,11
60633,2008-11-30,103413.82378174496,2008,11
60661,2008-11-30,376016.92853572895,2008,11
60606,2008-11-30,356100.63710696105,2008,11
60602,2008-11-30,471419.38417661167,2008,11
60603,2008-11-30,,2008,11
60604,2008-11-30,,2008,11
60629,2008-12-31,159522.12932647526,2008,12
60618,2008-12-31,381376.7652572517,2008,12
60639,2008-12-31,169687.24483027947,2008,12
60647,2008-12-31,397786.6620472895,2008,12
60632,2008-12-31,174474.01069479404,2008,12
60617,2008-12-31,104527.88429860528,2008,12
60608,2008-12-31,295668.5254063418,2008,12
60625,2008-12-31,286958.6442779241,2008,12
60623,2008-12-31,151354.50284108522,2008,12
60634,2008-12-31,236769.94425329563,2008,12
60657,2008-12-31,394134.4587537517,2008,12
60614,2008-12-31,512687.3885955529,2008,12
60620,2008-12-31,114613.84593364492,2008,12
60641,2008-12-31,249739.50761274353,2008,12
60640,2008-12-31,233459.18178025595,2008,12
60628,2008-12-31,91610.90853311868,2008,12
60609,2008-12-31,208261.8563160745,2008,12
60651,2008-12-31,141481.58678025616,2008,12
60619,2008-12-31,113519.37653925669,2008,12
60638,2008-12-31,206504.4223393347,2008,12
60630,2008-12-31,251813.48382479232,2008,12
